customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00569,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.52,4128.73,Yes
CUST00570,Male,1,No,No,1,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,28.11,1841.99,No
CUST00571,Female,0,No,Yes,59,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),34.41,1361.7,No
CUST00572,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),103.83,1250.78,No
CUST00573,Male,0,No,Yes,42,No,No,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.87,1861.51,No
CUST00574,Female,0,No,No,18,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,80.23,5352.32,Yes
CUST00575,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.06,2542.44,Yes
CUST00576,Female,0,No,Yes,46,No,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,97.4,3419.46,Yes
CUST00577,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),97.75,3000.03,No
CUST00578,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.82,6912.79,Yes
CUST00579,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.79,4410.33,Yes
CUST00580,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.22,335.85,Yes
CUST00581,Female,1,Yes,No,24,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,24.79,845.27,No
CUST00582,Male,0,No,No,71,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.32,3232.92,Yes
CUST00583,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,107.0,622.57,No
CUST00584,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,113.29,2970.58,No
CUST00585,Female,0,Yes,Yes,49,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,33.69,1031.5,Yes
CUST00586,Male,1,No,No,13,Yes,No,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Credit card (automatic),119.88,7336.72,Yes
CUST00587,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.6,5780.78,No
CUST00588,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.14,1183.29,Yes
CUST00589,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,48.5,1878.31,No
CUST00590,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,92.22,6213.16,Yes
CUST00591,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,48.92,1683.4,Yes
CUST00592,Female,0,Yes,No,20,No,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,61.69,1462.7,No
CUST00593,Male,0,Yes,No,37,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),105.87,949.35,No
CUST00594,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,51.0,2212.98,No
CUST00595,Female,0,No,Yes,36,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),112.43,5115.83,Yes
CUST00596,Female,0,Yes,No,18,No,No,No,Yes,No,Yes,No,No,No internet service,One year,Yes,Electronic check,85.84,2894.36,No
CUST00597,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,36.52,1872.55,No
CUST00598,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,44.66,1613.9,No
CUST00599,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.79,3069.63,Yes
CUST00600,Female,0,Yes,Yes,25,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,110.26,1155.86,No
CUST00601,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.52,571.26,No
CUST00602,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,24.54,1346.27,No
CUST00603,Female,1,No,No,50,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),87.62,5163.94,No
CUST00604,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),39.92,649.21,Yes
CUST00605,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),33.13,188.9,No
CUST00606,Male,1,Yes,Yes,13,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.21,325.59,No
CUST00607,Male,0,Yes,Yes,6,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),101.75,1798.36,No
CUST00608,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.04,4711.96,Yes
CUST00609,Female,1,Yes,No,11,No,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),115.02,5217.84,No
CUST00610,Female,0,No,Yes,1,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,30.24,1865.9,No
CUST00611,Male,0,No,Yes,49,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,68.05,4185.2,Yes
CUST00612,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),55.04,3359.45,No
CUST00613,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,33.34,613.52,Yes
CUST00614,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.59,1523.8,Yes
CUST00615,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.66,3291.92,Yes
CUST00616,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44.23,1533.2,Yes
CUST00617,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,44.88,125.12,No
CUST00618,Female,1,Yes,No,57,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.19,2222.16,No
CUST00619,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,36.34,399.34,No
CUST00620,Male,1,No,Yes,55,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.14,126.36,Yes
CUST00621,Female,1,No,Yes,9,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),42.63,387.36,No
CUST00622,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.03,3306.48,No
CUST00623,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.98,2359.26,Yes
CUST00624,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,83.67,3201.7,No
CUST00625,Male,1,No,No,43,No,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,44.5,2671.15,No
CUST00626,Female,0,No,Yes,58,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),43.17,1298.56,No
CUST00627,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),30.16,672.18,Yes
CUST00628,Female,0,No,No,64,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.05,962.98,Yes
CUST00629,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.21,1130.41,No
CUST00630,Male,0,No,No,66,Yes,Yes,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,94.24,4443.52,No
CUST00631,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,33.11,1176.23,No
CUST00632,Female,0,Yes,No,54,No,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,94.02,6537.18,Yes
CUST00633,Male,0,Yes,Yes,60,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),65.45,3080.64,No
CUST00634,Male,1,Yes,No,40,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),52.6,2514.12,No
CUST00635,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.65,3363.84,No
CUST00636,Female,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,39.27,392.68,No
CUST00637,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.14,2698.81,No
CUST00638,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),72.38,2145.94,No
CUST00639,Female,0,Yes,Yes,40,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,1772.62,No
CUST00640,Female,0,No,No,13,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.96,363.12,Yes
CUST00641,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.22,6011.74,Yes
CUST00642,Female,0,No,No,49,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.53,2362.1,No
CUST00643,Female,1,Yes,Yes,8,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),60.21,1634.82,Yes
CUST00644,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,101.08,2590.61,No
CUST00645,Female,0,No,No,55,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,63.96,2724.49,No
CUST00646,Male,0,No,No,9,No,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,106.94,709.38,No
CUST00647,Male,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),63.03,4327.08,No
CUST00648,Male,0,Yes,No,44,Yes,No,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,38.4,730.89,Yes
CUST00649,Female,1,No,No,10,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,35.8,858.56,No
CUST00650,Male,0,No,Yes,8,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,98.83,2551.66,No
CUST00651,Male,0,No,Yes,6,No,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,74.07,4423.46,Yes
CUST00652,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.44,407.94,Yes
CUST00653,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.76,2695.67,No
CUST00654,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,73.91,4289.85,Yes
CUST00655,Female,0,No,No,4,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,22.88,1407.22,Yes
CUST00656,Male,0,Yes,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),58.71,2588.82,No
CUST00657,Male,0,No,No,14,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.19,2029.36,Yes
CUST00658,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,One year,No,Credit card (automatic),110.92,5252.27,No
CUST00659,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,46.84,925.18,Yes
CUST00660,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,33.88,377.13,Yes
CUST00661,Female,0,Yes,No,8,Yes,No,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,74.37,1282.76,No
CUST00662,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,50.91,2644.14,No
CUST00663,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.68,5298.42,No
CUST00664,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,No,Mailed check,78.36,1648.89,No
CUST00665,Male,0,No,Yes,36,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.91,4909.26,Yes
CUST00666,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.2,3623.28,Yes
CUST00667,Female,0,No,No,50,Yes,Yes,No,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,117.28,3040.81,No
CUST00668,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.81,5760.19,No
CUST00669,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,72.61,829.07,Yes
CUST00670,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,22.5,1308.36,No
CUST00671,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),32.13,1525.27,No
CUST00672,Female,1,Yes,No,12,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,106.07,7392.68,Yes
CUST00673,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.61,6977.12,No
CUST00674,Female,0,No,No,29,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,23.74,791.64,No
CUST00675,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,30.85,1850.76,No
CUST00676,Male,1,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),106.39,111.07,No
CUST00677,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.32,188.22,Yes
CUST00678,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,26.25,950.28,No
CUST00679,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.29,5114.67,No
CUST00680,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),97.56,475.35,Yes
CUST00681,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.44,4608.13,No
CUST00682,Male,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),28.75,1532.01,Yes
CUST00683,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.13,757.73,No
CUST00684,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.19,1372.68,Yes
CUST00685,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.71,2928.97,Yes
CUST00686,Female,0,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Mailed check,86.82,3152.55,No
CUST00687,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.04,640.52,Yes
CUST00688,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,64.03,1158.9,No
CUST00689,Male,0,Yes,No,36,Yes,No phone service,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,58.13,4177.78,No
CUST00690,Female,1,No,No,68,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),48.28,2170.25,No
CUST00691,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),114.73,5414.68,Yes
CUST00692,Female,0,Yes,Yes,26,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,31.06,1338.01,No
CUST00693,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.6,3275.05,Yes
CUST00694,Female,0,Yes,Yes,56,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.3,5605.21,No
CUST00695,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),80.46,145.19,No
CUST00696,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,111.39,3436.4,No
CUST00697,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.19,6652.85,Yes
CUST00698,Female,0,No,No,26,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.23,3380.5,No
CUST00699,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,102.43,6580.46,Yes
CUST00700,Male,1,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,111.17,3103.74,Yes
CUST00701,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.1,735.85,Yes
CUST00702,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,42.82,561.49,Yes
CUST00703,Male,0,Yes,No,37,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,91.78,2306.89,No
CUST00704,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,28.12,1925.54,No
CUST00705,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),72.07,5031.33,Yes
CUST00706,Male,0,Yes,Yes,53,No,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,28.7,1784.66,Yes
CUST00707,Female,0,No,Yes,31,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,23.69,965.63,No
CUST00708,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,47.45,1939.69,No
CUST00709,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.63,6066.05,No
CUST00710,Female,0,Yes,No,51,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.31,444.19,No
CUST00711,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,27.99,865.22,Yes
CUST00712,Female,0,No,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,56.73,2579.71,No
CUST00713,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.18,750.26,No
CUST00714,Female,0,No,No,36,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),54.07,385.43,Yes
CUST00715,Female,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,114.84,2006.61,No
CUST00716,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.77,5049.41,Yes
CUST00717,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),22.32,1349.79,No
CUST00718,Female,1,No,Yes,18,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),65.45,2860.12,Yes
CUST00719,Female,0,No,No,27,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.32,3482.54,Yes
CUST00720,Female,1,No,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.72,2675.27,Yes
CUST00721,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,59.51,1773.62,No
CUST00722,Male,0,Yes,No,39,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),27.73,1575.31,No
CUST00723,Female,0,Yes,Yes,24,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.03,3161.72,Yes
CUST00724,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,69.73,4970.0,No
CUST00725,Male,0,No,No,70,No,No,DSL,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),39.47,59.01,No
CUST00726,Male,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,59.81,3078.31,No
CUST00727,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),25.82,1807.7,No
CUST00728,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Mailed check,114.53,7532.22,Yes
CUST00729,Male,0,No,No,63,No,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),81.48,2193.05,No
CUST00730,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,113.02,3914.57,No
CUST00731,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),96.1,3348.42,Yes
CUST00732,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,69.65,3136.76,No
CUST00733,Male,0,No,Yes,67,Yes,Yes,No,No,No,No,Yes,Yes,No,Two year,No,Electronic check,48.56,1393.31,No
CUST00734,Female,1,Yes,Yes,3,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.79,824.28,Yes
CUST00735,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,66.89,4063.28,Yes
CUST00736,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,20.77,859.71,No
CUST00737,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,83.68,5765.97,Yes
CUST00738,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.68,2095.92,Yes
CUST00739,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,109.43,4646.93,Yes
CUST00740,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,91.12,687.38,No
CUST00741,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),65.78,1063.35,No
CUST00742,Female,0,Yes,No,63,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.49,3217.94,No
CUST00743,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.05,2777.65,Yes
CUST00744,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,106.5,7532.9,Yes
